us,fontana,Fontana,CA,169160.0,34.0922222,-117.43416670000002
us,fremont,Fremont,CA,202615.0,37.548333299999996,-121.9875
us,fresno,Fresno,CA,465183.0,36.7477778,-119.77138889999999
us,fullerton,Fullerton,CA,135353.0,33.8702778,-117.92444440000001
us,garden grove,Garden Grove,CA,167232.0,33.773888899999996,-117.94055559999998
us,glendale,Glendale,CA,203201.0,34.1425,-118.25416670000001
us,hawthorne,Hawthorne,CA,87083.0,33.916388899999994,-118.35166670000001
us,hayward,Hayward,CA,140494.0,37.6688889,-122.0797222
us,hesperia,Hesperia,CA,73640.0,34.4263889,-117.3
us,huntington beach,Huntington Beach,CA,195968.0,33.660277799999996,-117.99833329999998
us,inglewood,Inglewood,CA,116158.0,33.9616667,-118.3522222
us,irvine,Irvine,CA,189297.0,33.669444399999996,-117.82222220000001
us,lake forest,Lake Forest,CA,76733.0,33.646944399999995,-117.68833329999998
us,lakewood,Lakewood,CA,82115.0,33.8536111,-118.13305559999999
us,lancaster,Lancaster,CA,129548.0,34.6980556,-118.13583329999999
us,livermore,Livermore,CA,80347.0,37.6819444,-121.76694440000001
us,long beach,Long Beach,CA,482618.0,33.76694439999999,-118.18833329999998
us,los angeles,Los Angeles,CA,3877129.0,34.0522222,-118.2427778
us,lynwood,Lynwood,CA,72397.0,33.9302778,-118.21055559999999
us,merced,Merced,CA,72619.0,37.3022222,-120.48194440000002
us,mission viejo,Mission Viejo,CA,96287.0,33.6,-117.6711111
us,modesto,Modesto,CA,216008.0,37.639166700000004,-120.99583329999999
us,moreno valley,Moreno Valley,CA,168629.0,33.9375,-117.22972220000001
us,murrieta,Murrieta,CA,88714.0,33.5538889,-117.21305559999999
us,napa,Napa,CA,77015.0,38.2972222,-122.28444440000001
us,newport beach,Newport Beach,CA,78702.0,33.618888899999995,-117.9280556
us,norwalk,Norwalk,CA,109111.0,33.902222200000004,-118.08083329999998
us,oakland,Oakland,CA,394579.0,37.804444399999994,-122.2697222
us,oceanside,Oceanside,CA,170340.0,33.1958333,-117.3786111
us,ontario,Ontario,CA,172808.0,34.0633333,-117.65
us,orange,Orange,CA,133874.0,33.7877778,-117.8522222
us,oxnard,Oxnard,CA,187235.0,34.1975,-119.1761111
us,palmdale,Palmdale,CA,135294.0,34.57944439999999,-118.1155556
us,pasadena,Pasadena,CA,144618.0,34.1477778,-118.1436111
us,pomona,Pomona,CA,156183.0,34.0552778,-117.7513889
us,rancho cucamonga,Rancho Cucamonga,CA,168557.0,34.1063889,-117.59222220000001
us,redding,Redding,CA,91685.0,40.5866667,-122.39055559999998
us,redlands,Redlands,CA,70287.0,34.055555600000005,-117.18166670000001
us,redwood city,Redwood City,CA,71969.0,37.4852778,-122.23527779999999
us,rialto,Rialto,CA,101523.0,34.1063889,-117.36944440000002
us,richmond,Richmond,CA,103041.0,37.9358333,-122.34666670000001
us,riverside,Riverside,CA,297554.0,33.9533333,-117.39527779999999
us,roseville,Roseville,CA,112647.0,38.7522222,-121.28694440000001
us,sacramento,Sacramento,CA,467898.0,38.5816667,-121.49333329999999
us,salinas,Salinas,CA,148691.0,36.6777778,-121.65444440000002
us,san bernardino,San Bernardino,CA,202381.0,34.1083333,-117.2888889
us,san diego,San Diego,CA,1287050.0,32.7152778,-117.1563889
us,san francisco,San Francisco,CA,732072.0,37.775,-122.41833329999999
us,san jose,San Jose,CA,897460.0,37.3394444,-121.8938889
us,san leandro,San Leandro,CA,79904.0,37.725,-122.155
us,san mateo,San Mateo,CA,89982.0,37.563055600000006,-122.32444440000002
us,santa ana,Santa Ana,CA,343054.0,33.7455556,-117.86694440000001
us,santa barbara,Santa Barbara,CA,86681.0,34.4208333,-119.69722220000001
us,santa clara,Santa Clara,CA,102250.0,37.3541667,-121.95416670000002
us,santa clarita,Santa Clarita,CA,168927.0,34.3916667,-118.54166670000001
us,santa maria,Santa Maria,CA,85480.0,34.953055600000006,-120.43472220000001
us,santa monica,Santa Monica,CA,88338.0,34.0194444,-118.49027779999999
us,santa rosa,Santa Rosa,CA,155118.0,38.4405556,-122.71333329999999
us,simi valley,Simi Valley,CA,119417.0,34.2694444,-118.78055559999999
us,south gate,South Gate,CA,99922.0,33.9547222,-118.2111111
us,stockton,Stockton,CA,289580.0,37.9577778,-121.2897222
us,sunnyvale,Sunnyvale,CA,126499.0,37.368888899999995,-122.03527779999999
us,temecula,Temecula,CA,85145.0,33.4936111,-117.1475
us,thousand oaks,Thousand Oaks,CA,127942.0,34.17055560000001,-118.83666670000001
us,torrance,Torrance,CA,144963.0,33.8358333,-118.33972220000001
us,tracy,Tracy,CA,83216.0,37.7397222,-121.42416670000001
us,upland,Upland,CA,74230.0,34.0975,-117.6475
us,vacaville,Vacaville,CA,96469.0,38.3566667,-121.98666670000001
us,vallejo,Vallejo,CA,120446.0,38.1041667,-122.25555559999998
us,victorville,Victorville,CA,83496.0,34.53611110000001,-117.2902778
us,visalia,Visalia,CA,107431.0,36.3302778,-119.29111110000001
us,vista,Vista,CA,92707.0,33.2,-117.24166670000001
us,west covina,West Covina,CA,109756.0,34.068611100000005,-117.93805559999998
us,westminster,Westminster,CA,89868.0,33.7591667,-118.00583329999999
us,whittier,Whittier,CA,85778.0,33.9791667,-118.03194440000001
us,arvada,Arvada,CO,101732.0,39.8027778,-105.08694440000001
us,aurora,Aurora,CO,299780.0,39.7294444,-104.83138890000001
us,boulder,Boulder,CO,91521.0,40.015,-105.27
us,centennial,Centennial,CO,96930.0,39.5791667,-104.8763889
us,colorado springs,Colorado Springs,CO,373072.0,38.8338889,-104.8208333
us,denver,Denver,CO,555981.0,39.7391667,-104.98416670000002
us,fort collins,Fort Collins,CO,129252.0,40.5852778,-105.08388889999999
us,greeley,Greeley,CO,86875.0,40.423333299999996,-104.70861109999998
us,highlands ranch,Highlands Ranch,CO,101565.0,39.5538889,-104.9688889
us,lakewood,Lakewood,CO,140772.0,39.7047222,-105.08083329999998
us,longmont,Longmont,CO,83291.0,40.1672222,-105.1013889
us,pueblo,Pueblo,CO,104293.0,38.2544444,-104.60861109999999
us,thornton,Thornton,CO,104658.0,39.868055600000005,-104.9713889
us,westminster,Westminster,CO,104037.0,39.8366667,-105.03666670000001
us,bridgeport,Bridgeport,CT,139090.0,41.1669444,-73.20527779999999
us,danbury,Danbury,CT,78565.0,41.394722200000004,-73.4544444
us,hartford,Hartford,CT,124019.0,41.763611100000006,-72.6855556
us,new britain,New Britain,CT,71455.0,41.66111110000001,-72.78
us,new haven,New Haven,CT,124922.0,41.3080556,-72.9286111
us,norwalk,Norwalk,CT,84530.0,41.1175,-73.4083333
us,stamford,Stamford,CT,121230.0,41.0533333,-73.5391667
us,waterbury,Waterbury,CT,108507.0,41.5580556,-73.0519444
us,wilmington,Wilmington,DE,71356.0,39.7458333,-75.5469444
us,washington,Washington,DC,552433.0,38.895,-77.0366667
us,boca raton,Boca Raton,FL,80689.0,26.358333299999998,-80.08333329999999
us,brandon,Brandon,FL,90165.0,27.9375,-82.28611109999999
us,cape coral,Cape Coral,FL,130807.0,26.5625,-81.94972220000001
us,clearwater,Clearwater,FL,108064.0,27.965555600000005,-82.80027779999999
us,coral springs,Coral Springs,FL,131674.0,26.2708333,-80.27083329999999
us,davie,Davie,FL,82605.0,26.0625,-80.2333333
us,deltona,Deltona,FL,82008.0,28.900277799999998,-81.26388890000001
us,fort lauderdale,Fort Lauderdale,FL,170510.0,26.1219444,-80.14361109999999
us,gainesville,Gainesville,FL,125684.0,29.651388899999997,-82.325
us,hialeah,Hialeah,FL,224840.0,25.8572222,-80.2783333
us,hollywood,Hollywood,FL,144821.0,26.0108333,-80.14972220000001
us,jacksonville,Jacksonville,FL,797557.0,30.331944399999998,-81.6558333
us,kendall,Kendall,FL,83026.0,25.6788889,-80.3175
us,lakeland,Lakeland,FL,90761.0,28.039166700000003,-81.95
us,largo,Largo,FL,71666.0,27.9091667,-82.7875
us,melbourne,Melbourne,FL,76326.0,28.0833333,-80.6083333
us,miami,Miami,FL,382894.0,25.7738889,-80.1938889
us,miami beach,Miami Beach,FL,89326.0,25.790277800000002,-80.13027779999999
us,miramar,Miramar,FL,112922.0,25.9869444,-80.2325
us,orlando,Orlando,FL,207970.0,28.538055600000003,-81.3794444
us,palm bay,Palm Bay,FL,89093.0,28.0341667,-80.58888890000001
us,pembroke pines,Pembroke Pines,FL,155862.0,26.0027778,-80.2241667
us,plantation,Plantation,FL,85739.0,26.1272222,-80.2333333
us,pompano beach,Pompano Beach,FL,89715.0,26.2375,-80.125
us,port saint lucie,Port Saint Lucie,FL,119371.0,27.293611100000003,-80.35055559999999
us,saint petersburg,Saint Petersburg,FL,246316.0,27.770555600000005,-82.67944440000001
us,spring hill,Spring Hill,FL,96767.0,28.555555600000005,-82.4505556
us,sunrise,Sunrise,FL,90993.0,26.1336111,-80.1133333
us,tallahassee,Tallahassee,FL,153583.0,30.438055600000006,-84.2808333
us,tampa,Tampa,FL,324465.0,27.947222200000002,-82.45861109999998
us,west palm beach,West Palm Beach,FL,93620.0,26.715,-80.0536111
us,albany,Albany,GA,75794.0,31.578333299999997,-84.1558333
us,atlanta,Atlanta,GA,422908.0,33.7488889,-84.3880556
us,columbus,Columbus,GA,185208.0,32.4608333,-84.98777779999999
us,macon,Macon,GA,94273.0,32.8405556,-83.6325
us,roswell,Roswell,GA,77218.0,34.023055600000006,-84.3616667
us,sandy springs,Sandy Springs,GA,94717.0,33.9241667,-84.37861109999999
us,savannah,Savannah,GA,126119.0,32.0833333,-81.1
us,honolulu,Honolulu,HI,384241.0,21.3069444,-157.8583333
us,nampa,Nampa,ID,73064.0,43.540833299999996,-116.5625
us,arlington heights,Arlington Heights,IL,74995.0,42.088333299999995,-87.9805556
us,aurora,Aurora,IL,174276.0,41.7605556,-88.32
us,bloomington,Bloomington,IL,70706.0,40.4841667,-88.9936111
us,bolingbrook,Bolingbrook,IL,73220.0,41.6986111,-88.06833329999999
us,champaign,Champaign,IL,75670.0,40.1163889,-88.2433333
us,chicago,Chicago,IL,2841952.0,41.85,-87.65
us,cicero,Cicero,IL,81184.0,41.845555600000004,-87.7538889
us,decatur,Decatur,IL,77868.0,39.8402778,-88.9547222
us,elgin,Elgin,IL,98586.0,42.0372222,-88.28111109999999
us,evanston,Evanston,IL,75311.0,42.0411111,-87.69
us,joliet,Joliet,IL,134957.0,41.525,-88.0816667
us,naperville,Naperville,IL,143850.0,41.7858333,-88.1472222
us,peoria,Peoria,IL,113004.0,40.693611100000005,-89.58888890000001
us,rockford,Rockford,IL,152765.0,42.271111100000006,-89.09388890000001
us,schaumburg,Schaumburg,IL,73451.0,42.033333299999995,-88.08333329999999
us,springfield,Springfield,IL,115975.0,39.8016667,-89.64361109999999
us,waukegan,Waukegan,IL,92695.0,42.3636111,-87.8447222
us,bloomington,Bloomington,IN,71253.0,39.1652778,-86.52638890000001
us,evansville,Evansville,IN,115474.0,37.9747222,-87.5558333
us,fort wayne,Fort Wayne,IN,229715.0,41.1305556,-85.1288889
us,gary,Gary,IN,97966.0,41.5933333,-87.34638890000001
us,hammond,Hammond,IN,78883.0,41.5833333,-87.5
us,indianapolis,Indianapolis,IN,773283.0,39.7683333,-86.1580556
us,south bend,South Bend,IN,103760.0,41.6833333,-86.25
us,cedar rapids,Cedar Rapids,IA,122945.0,42.0083333,-91.64388890000001
us,davenport,Davenport,IA,96930.0,41.523611100000004,-90.5775
us,des moines,Des Moines,IA,193180.0,41.60055560000001,-93.60888890000001
us,sioux city,Sioux City,IA,83248.0,42.5,-96.4
us,kansas city,Kansas City,KS,442028.0,39.1141667,-94.6272222
us,lawrence,Lawrence,KS,83314.0,38.9716667,-95.235
us,olathe,Olathe,KS,113647.0,38.8813889,-94.8188889
us,overland park,Overland Park,KS,166010.0,38.9822222,-94.6705556
us,topeka,Topeka,KS,121570.0,39.048333299999996,-95.67777779999999
us,wichita,Wichita,KS,355244.0,37.6922222,-97.33722220000001
us,lexington-fayette,Lexington-Fayette,KY,272079.0,38.0497222,-84.45861109999998
us,louisville,Louisville,KY,243639.0,38.2541667,-85.7594444
us,baton rouge,Baton Rouge,LA,223349.0,30.450555600000005,-91.1544444
us,lafayette,Lafayette,LA,112197.0,30.223888899999995,-92.0197222
us,lake charles,Lake Charles,LA,70309.0,30.226388899999996,-93.21722220000001
us,metairie,Metairie,LA,142489.0,29.983888899999997,-90.1527778
us,new orleans,New Orleans,LA,459336.0,29.954444399999996,-90.075
us,shreveport,Shreveport,LA,196980.0,32.525,-93.75
us,baltimore,Baltimore,MD,610892.0,39.2902778,-76.6125
us,columbia,Columbia,MD,96201.0,39.2402778,-76.83972220000001
us,silver spring,Silver Spring,MD,77951.0,38.99055560000001,-77.02638890000001
us,boston,Boston,MA,571281.0,42.3583333,-71.0602778
us,brockton,Brockton,MA,94881.0,42.0833333,-71.01888890000001
us,cambridge,Cambridge,MA,101382.0,42.375,-71.10611109999999
us,fall river,Fall River,MA,93000.0,41.7013889,-71.1555556
us,lawrence,Lawrence,MA,72609.0,42.7069444,-71.1636111
us,lowell,Lowell,MA,103469.0,42.6333333,-71.3166667
us,lynn,Lynn,MA,89691.0,42.466666700000005,-70.95
us,new bedford,New Bedford,MA,94083.0,41.6361111,-70.93472220000001
us,newton,Newton,MA,84851.0,42.33694439999999,-71.2097222
us,plymouth,Plymouth,MA,90615.0,41.9583333,-70.6677778
us,quincy,Quincy,MA,89168.0,42.2527778,-71.00277779999999
us,somerville,Somerville,MA,75261.0,42.3875,-71.1
us,springfield,Springfield,MA,152227.0,42.101388899999996,-72.5902778
us,worcester,Worcester,MA,177216.0,42.2625,-71.80277779999999
us,ann arbor,Ann Arbor,MI,113810.0,42.2708333,-83.7263889
us,canton,Canton,MI,86825.0,42.3086111,-83.48222220000001
us,dearborn,Dearborn,MI,95170.0,42.3222222,-83.1763889
us,detroit,Detroit,MI,884941.0,42.33138889999999,-83.0458333
us,farmington hills,Farmington Hills,MI,79955.0,42.4852778,-83.3772222
us,flint,Flint,MI,117258.0,43.0125,-83.6875
us,grand rapids,Grand Rapids,MI,193852.0,42.963333299999995,-85.6680556
us,kalamazoo,Kalamazoo,MI,74138.0,42.2916667,-85.58722220000001
us,lansing,Lansing,MI,117691.0,42.7325,-84.5555556
us,livonia,Livonia,MI,98218.0,42.368333299999996,-83.3527778
us,southfield,Southfield,MI,76828.0,42.4733333,-83.2219444
us,sterling heights,Sterling Heights,MI,126657.0,42.5802778,-83.0302778
us,troy,Troy,MI,81269.0,42.6055556,-83.15
us,warren,Warren,MI,133517.0,42.4775,-83.0277778
us,waterford,Waterford,MI,75737.0,42.7022222,-83.4027778
us,westland,Westland,MI,84801.0,42.3241667,-83.4002778
us,wyoming,Wyoming,MI,70308.0,42.9133333,-85.70527779999999
us,bloomington,Bloomington,MN,81383.0,44.8408333,-93.2980556
us,duluth,Duluth,MN,84800.0,46.783333299999995,-92.10638890000001
us,minneapolis,Minneapolis,MN,367773.0,44.98,-93.26361109999999
us,plymouth,Plymouth,MN,72239.0,45.0105556,-93.45527779999999
us,rochester,Rochester,MN,96355.0,44.021666700000004,-92.4697222
us,saint paul,Saint Paul,MN,274792.0,44.944444399999995,-93.0930556
us,gulfport,Gulfport,MS,71329.0,30.3672222,-89.0927778
us,jackson,Jackson,MS,176696.0,32.2986111,-90.18472220000001
us,columbia,Columbia,MO,91415.0,38.951666700000004,-92.3338889
us,independence,Independence,MO,110675.0,39.091111100000006,-94.4152778
us,kansas city,Kansas City,MO,442028.0,39.0997222,-94.5783333
us,saint joseph,Saint Joseph,MO,71745.0,39.7686111,-94.84638890000001
us,saint louis,Saint Louis,MO,320916.0,38.6272222,-90.1977778
us,springfield,Springfield,MO,150443.0,37.2152778,-93.2980556
us,billings,Billings,MT,99751.0,45.783333299999995,-108.5
us,lincoln,Lincoln,NE,242072.0,40.8,-96.66666670000001
us,omaha,Omaha,NE,413487.0,41.2586111,-95.9375
us,henderson,Henderson,NV,239757.0,36.0397222,-114.9811111
us,las vegas,Las Vegas,NV,540111.0,36.175,-115.1363889
us,north las vegas,North Las Vegas,NV,165416.0,36.1988889,-115.11666670000001
us,paradise,Paradise,NV,215120.0,36.0972222,-115.14583329999999
us,reno,Reno,NV,202142.0,39.5297222,-119.81277779999999
us,sparks,Sparks,NV,84662.0,39.535,-119.75166670000002
us,spring valley,Spring Valley,NV,165015.0,36.10805560000001,-115.24416670000001
us,sunrise manor,Sunrise Manor,NV,188608.0,36.211111100000004,-115.07222220000001
us,manchester,Manchester,NH,109877.0,42.9955556,-71.45527779999999
us,nashua,Nashua,NH,87039.0,42.7652778,-71.4680556
us,camden,Camden,NJ,80412.0,39.9258333,-75.12
us,cherry hill,Cherry Hill,NJ,70475.0,39.9347222,-75.03111109999999
us,clifton,Clifton,NJ,80245.0,40.8583333,-74.1641667
us,edison,Edison,NJ,102548.0,40.5186111,-74.4125
us,elizabeth,Elizabeth,NJ,123913.0,40.663888899999996,-74.2111111
us,jersey city,Jersey City,NJ,237681.0,40.728055600000005,-74.0780556
us,newark,Newark,NJ,280123.0,40.735555600000005,-74.17277779999999
us,paterson,Paterson,NJ,151205.0,40.9166667,-74.17222220000001
us,toms river,Toms River,NJ,119088.0,39.9536111,-74.1983333
us,trenton,Trenton,NJ,84833.0,40.216944399999996,-74.7433333
us,albuquerque,Albuquerque,NM,487378.0,35.084444399999995,-106.65055559999999
us,las cruces,Las Cruces,NM,80184.0,32.3122222,-106.7777778
us,albany,Albany,NY,93794.0,42.6525,-73.7566667
us,buffalo,Buffalo,NY,279557.0,42.8863889,-78.87861109999999
us,cheektowaga,Cheektowaga,NY,77387.0,42.9033333,-78.755
us,new rochelle,New Rochelle,NY,72786.0,40.9113889,-73.78277779999999
us,new york,New York,NY,8107916.0,40.7141667,-74.0063889
us,rochester,Rochester,NY,211354.0,43.1547222,-77.61583329999999
us,syracuse,Syracuse,NY,141830.0,43.048055600000005,-76.1477778
us,yonkers,Yonkers,NY,197818.0,40.9311111,-73.8991667
us,cary,Cary,NC,103945.0,35.791388899999994,-78.78138890000001
us,charlotte,Charlotte,NC,598351.0,35.226944399999994,-80.8433333
us,durham,Durham,NC,204734.0,35.993888899999995,-78.8988889
us,fayetteville,Fayetteville,NC,124775.0,35.0525,-78.87861109999999
us,greensboro,Greensboro,NC,231769.0,36.0725,-79.79222220000001
us,greenville,Greenville,NC,70757.0,35.6125,-77.3666667
us,high point,High Point,NC,94281.0,35.955555600000004,-80.0055556
us,raleigh,Raleigh,NC,338759.0,35.771944399999995,-78.63888890000001
us,wilmington,Wilmington,NC,92424.0,34.22555560000001,-77.945
us,winston-salem,Winston-Salem,NC,193300.0,36.0997222,-80.2444444
us,fargo,Fargo,ND,92103.0,46.8772222,-96.78944440000001
us,akron,Akron,OH,208414.0,41.08138889999999,-81.5191667
us,canton,Canton,OH,78160.0,40.798888899999994,-81.37861109999999
us,cincinnati,Cincinnati,OH,306382.0,39.161944399999996,-84.4569444
us,cleveland,Cleveland,OH,449514.0,41.499444399999994,-81.69555559999999
us,columbus,Columbus,OH,736836.0,39.961111100000004,-82.99888890000001
us,dayton,Dayton,OH,159134.0,39.758888899999995,-84.1916667
us,parma,Parma,OH,82565.0,41.4047222,-81.7230556
us,toledo,Toledo,OH,306974.0,41.663888899999996,-83.5552778
us,youngstown,Youngstown,OH,77540.0,41.0997222,-80.64972220000001
us,broken arrow,Broken Arrow,OK,85535.0,36.0525,-95.7905556
us,edmond,Edmond,OK,73915.0,35.6527778,-97.4777778
us,lawton,Lawton,OK,91752.0,34.608611100000005,-98.39
us,norman,Norman,OK,101742.0,35.2225,-97.4391667
us,oklahoma city,Oklahoma City,OK,532950.0,35.4675,-97.51611109999999
us,tulsa,Tulsa,OK,382005.0,36.1538889,-95.9925
us,beaverton,Beaverton,OR,82648.0,45.4872222,-122.8025
us,eugene,Eugene,OR,145208.0,44.0522222,-123.08555559999999
us,gresham,Gresham,OR,98851.0,45.4983333,-122.4302778
us,hillsboro,Hillsboro,OR,82320.0,45.523055600000006,-122.9886111
us,portland,Portland,OR,540513.0,45.523611100000004,-122.675
us,salem,Salem,OR,146922.0,44.9430556,-123.0338889
us,allentown,Allentown,PA,105519.0,40.6083333,-75.4905556
us,bethlehem,Bethlehem,PA,73710.0,40.6258333,-75.3708333
us,erie,Erie,PA,99801.0,42.1291667,-80.0852778
us,philadelphia,Philadelphia,PA,1453268.0,39.9522222,-75.1641667
us,pittsburgh,Pittsburgh,PA,319494.0,40.4405556,-79.9961111
us,reading,Reading,PA,79799.0,40.335555600000006,-75.9272222
us,scranton,Scranton,PA,73206.0,41.408888899999994,-75.66277779999999
us,caguas,Caguas,PR,86807.0,18.2361111,-66.0488889
us,carolina,Carolina,PR,170408.0,18.382777800000003,-65.95777779999999
us,guaynabo,Guaynabo,PR,81363.0,18.359444399999997,-66.1113889
us,mayaguez,Mayaguez,PR,76503.0,18.203055600000003,-67.14
us,ponce,Ponce,PR,152639.0,18.0130556,-66.6144444
us,san juan,San Juan,PR,418140.0,18.4683333,-66.1061111
us,cranston,Cranston,RI,82926.0,41.7797222,-71.43777779999999
us,pawtucket,Pawtucket,RI,74965.0,41.8786111,-71.38305559999999
us,providence,Providence,RI,177595.0,41.8238889,-71.4133333
us,warwick,Warwick,RI,88071.0,41.7,-71.41666670000001
us,charleston,Charleston,SC,104782.0,32.77638889999999,-79.9311111
us,columbia,Columbia,SC,117722.0,34.000555600000006,-81.035
us,north charleston,North Charleston,SC,82838.0,32.8544444,-79.975
us,sioux falls,Sioux Falls,SD,140336.0,43.55,-96.7
us,chattanooga,Chattanooga,TN,154024.0,35.04555560000001,-85.30972220000001
us,clarksville,Clarksville,TN,111694.0,36.5297222,-87.3594444
us,knoxville,Knoxville,TN,172474.0,35.960555600000006,-83.9208333
us,memphis,Memphis,TN,641608.0,35.14944439999999,-90.04888890000001
us,murfreesboro,Murfreesboro,TN,84700.0,35.845555600000004,-86.39027779999999
us,nashville,Nashville,TN,530852.0,36.165833299999996,-86.7844444
us,abilene,Abilene,TX,114247.0,32.4486111,-99.7327778
us,allen,Allen,TX,75868.0,33.103055600000005,-96.6702778
us,amarillo,Amarillo,TX,181766.0,35.2219444,-101.8308333
us,arlington,Arlington,TX,367535.0,32.735555600000005,-97.1077778
us,austin,Austin,TX,678368.0,30.266944399999996,-97.7427778
us,beaumont,Beaumont,TX,111485.0,30.085833299999997,-94.1016667
us,brownsville,Brownsville,TX,168015.0,25.9013889,-97.49722220000001
us,carrollton,Carrollton,TX,120792.0,32.9536111,-96.89
us,college station,College Station,TX,78533.0,30.6277778,-96.3341667
us,corpus christi,Corpus Christi,TX,280382.0,27.8002778,-97.39611109999998
us,dallas,Dallas,TX,1211704.0,32.783333299999995,-96.8
us,denton,Denton,TX,100975.0,33.214722200000004,-97.1327778
us,el paso,El Paso,TX,597181.0,31.758611100000003,-106.4863889
us,fort worth,Fort Worth,TX,618119.0,32.7252778,-97.32055559999999
us,frisco,Frisco,TX,71025.0,33.150555600000004,-96.8233333
us,garland,Garland,TX,217219.0,32.9125,-96.63861109999999
us,grand prairie,Grand Prairie,TX,141122.0,32.7458333,-96.9975
us,houston,Houston,TX,2027712.0,29.763055600000005,-95.3630556
us,irving,Irving,TX,193825.0,32.813888899999995,-96.9486111
us,killeen,Killeen,TX,103009.0,31.116944399999994,-97.7275
us,laredo,Laredo,TX,210769.0,27.506111100000002,-99.5072222
us,lewisville,Lewisville,TX,93907.0,33.046111100000005,-96.9938889
us,longview,Longview,TX,75920.0,32.500555600000006,-94.74027779999999
us,lubbock,Lubbock,TX,211387.0,33.5777778,-101.85472220000001
us,mesquite,Mesquite,TX,131337.0,32.7666667,-96.5988889
us,midland,Midland,TX,97782.0,31.9972222,-102.0775
us,odessa,Odessa,TX,91256.0,31.845555600000004,-102.3672222
us,pasadena,Pasadena,TX,144696.0,29.690833299999998,-95.2088889
us,plano,Plano,TX,253372.0,33.019722200000004,-96.6986111
us,richardson,Richardson,TX,104791.0,32.9480556,-96.7294444
us,round rock,Round Rock,TX,88653.0,30.508055600000006,-97.6786111
us,san angelo,San Angelo,TX,88256.0,31.463611100000005,-100.4366667
us,san antonio,San Antonio,TX,1256810.0,29.423888899999998,-98.4933333
us,sugar land,Sugar Land,TX,75777.0,29.619444399999995,-95.63472220000001
us,the woodlands,The Woodlands,TX,75527.0,30.157777799999998,-95.4891667
us,tyler,Tyler,TX,90878.0,32.351111100000004,-95.3008333
us,waco,Waco,TX,118967.0,31.5491667,-97.1463889
us,wichita falls,Wichita Falls,TX,101212.0,33.913611100000004,-98.4930556
us,ogden,Ogden,UT,78324.0,41.2230556,-111.97305559999998
us,orem,Orem,UT,93060.0,40.296944399999994,-111.69388889999999
us,provo,Provo,UT,105764.0,40.2338889,-111.65777779999999
us,salt lake city,Salt Lake City,UT,178026.0,40.7608333,-111.89027779999999
us,west jordan,West Jordan,UT,101031.0,40.6097222,-111.93833329999998
us,west valley city,West Valley City,UT,113112.0,40.6916667,-112.00027779999999
us,alexandria,Alexandria,VA,127273.0,38.8047222,-77.04722220000001
us,arlington,Arlington,VA,185360.0,38.8902778,-77.0844444
us,chesapeake,Chesapeake,VA,219124.0,36.8188889,-76.2752778
us,hampton,Hampton,VA,147993.0,37.0297222,-76.3455556
us,newport news,Newport News,VA,183444.0,36.9786111,-76.42833329999999
us,norfolk,Norfolk,VA,246216.0,36.8466667,-76.2855556
us,portsmouth,Portsmouth,VA,99049.0,36.8352778,-76.29861109999999
us,richmond,Richmond,VA,190886.0,37.553611100000005,-77.46055559999999
us,roanoke,Roanoke,VA,91168.0,37.2708333,-79.9416667
us,suffolk,Suffolk,VA,80690.0,36.728055600000005,-76.5838889
us,virginia beach,Virginia Beach,VA,449386.0,36.8527778,-75.9783333
us,bellevue,Bellevue,WA,111927.0,47.610555600000005,-122.19944440000002
us,bellingham,Bellingham,WA,73469.0,48.7597222,-122.48694440000001
us,everett,Everett,WA,96993.0,47.9791667,-122.20083329999999
us,federal way,Federal Way,WA,80815.0,47.3225,-122.3113889
us,kent,Kent,WA,82276.0,47.381111100000005,-122.2336111
us,seattle,Seattle,WA,569369.0,47.6063889,-122.33083329999998
us,spokane,Spokane,WA,197262.0,47.658888899999994,-117.425
us,tacoma,Tacoma,WA,196957.0,47.2530556,-122.44305559999998
us,vancouver,Vancouver,WA,157517.0,45.6388889,-122.66027779999999
us,yakima,Yakima,WA,88405.0,46.6022222,-120.5047222
us,appleton,Appleton,WI,70112.0,44.2619444,-88.4152778
us,green bay,Green Bay,WI,101012.0,44.5191667,-88.0197222
us,kenosha,Kenosha,WI,93982.0,42.5847222,-87.8211111
us,madison,Madison,WI,224625.0,43.0730556,-89.4011111
us,milwaukee,Milwaukee,WI,579180.0,43.038888899999996,-87.90638890000001
us,racine,Racine,WI,79263.0,42.726111100000004,-87.78277779999999
ve,acarigua,Acarigua,18,143739.0,9.5597222,-69.2019444
ve,anaco,Anaco,02,117605.0,9.4375,-64.4730556
ve,araure,Araure,18,73074.0,9.566666699999999,-69.2166667
ve,barcelona,Barcelona,02,424819.0,10.133333300000002,-64.7
ve,barinas,Barinas,05,284305.0,8.629166699999999,-70.2072222
ve,barquisimeto,Barquisimeto,13,809564.0,10.073888900000002,-69.3227778
ve,baruta,Baruta,15,244216.0,10.433333300000001,-66.8833333
ve,cabimas,Cabimas,23,200859.0,10.4019444,-71.4461111
ve,cabudare,Cabudare,13,131013.0,10.028888900000002,-69.0894444
ve,cagua,Cagua,04,119052.0,10.183333300000001,-67.45
ve,calabozo,Calabozo,12,117148.0,8.9344444,-67.4266667
ve,caracas,Caracas,25,1815681.0,10.5,-66.91666670000001
ve,carora,Carora,13,93803.0,10.177777800000001,-70.0805556
ve,carupano,Carúpano,19,112102.0,10.669722199999999,-63.2491667
